timestamp_ms,rel_timestamp_ms,accel_x,accel_y,accel_z,label
1790088986396,19580,0.9302,9.1388,3.4247,Standing Still
1790088986418,19602,1.6642,8.8786,2.8702,Standing Still
1790088986437,19621,1.9729,8.8762,2.7242,Standing Still
1790088986459,19643,1.7198,9.2668,3.9673,Standing Still
1790088986479,19663,1.3573,9.3416,5.0010,Standing Still
1790088986502,19686,1.6828,9.4869,4.3292,Standing Still
1790088986522,19706,2.5238,9.3589,3.0550,Standing Still
1790088986543,19727,2.1840,8.9587,2.8905,Standing Still
1790088986566,19750,1.7294,9.1179,3.7968,Standing Still
1790088986586,19770,1.2933,9.4343,4.2197,Standing Still
1790088986607,19791,1.5631,9.6335,4.4997,Standing Still
1790088986628,19812,2.2080,8.8068,5.0602,Standing Still
1790088986651,19835,2.2558,8.7129,4.2413,Standing Still
1790088986672,19856,1.9561,8.7177,3.7711,Standing Still
1790088986691,19875,1.7868,8.4580,3.6933,Standing Still
1790088986712,19896,1.8024,8.3127,3.3338,Standing Still
1790088986733,19917,1.5781,8.8851,3.6688,Standing Still
1790088986755,19939,1.4991,7.9968,5.0040,Standing Still
1790088986777,19961,1.7294,7.8036,4.9274,Standing Still
1790088986797,19981,1.6493,8.0578,4.8251,Standing Still
1790088986819,20003,1.7007,8.6034,4.6744,Standing Still
1790088986841,20025,2.0608,8.9623,3.7394,Standing Still
1790088986861,20045,2.0088,8.8935,3.8058,Standing Still
1790088986884,20068,1.9172,8.6842,4.9226,Standing Still
